"date","location","location_type","location_code","location_code_type","data_type","value"
2020-03-28,"FR","Canton of Switzerland","CH.FR","gn_a1_code","current_hosp",67
2020-03-28,"FR","Canton of Switzerland","CH.FR","gn_a1_code","current_icu",12
2020-03-28,"FR","Canton of Switzerland","CH.FR","gn_a1_code","current_vent",NA
2020-03-28,"FR","Canton of Switzerland","CH.FR","gn_a1_code","total_recovered",NA
2020-03-28,"FR","Canton of Switzerland","CH.FR","gn_a1_code","total_death",15
2020-03-28,"GE","Canton of Switzerland","CH.GE","gn_a1_code","total_tested",10025
2020-03-28,"GE","Canton of Switzerland","CH.GE","gn_a1_code","total_confirmed",2392
2020-03-28,"GE","Canton of Switzerland","CH.GE","gn_a1_code","new_hosp",NA
2020-03-28,"GE","Canton of Switzerland","CH.GE","gn_a1_code","current_hosp",339
2020-03-28,"GE","Canton of Switzerland","CH.GE","gn_a1_code","current_icu",59
2020-03-28,"GE","Canton of Switzerland","CH.GE","gn_a1_code","current_vent",54
2020-03-28,"GE","Canton of Switzerland","CH.GE","gn_a1_code","total_recovered",175
2020-03-28,"GE","Canton of Switzerland","CH.GE","gn_a1_code","total_death",41
2020-03-28,"GL","Canton of Switzerland","CH.GL","gn_a1_code","total_tested",NA
2020-03-28,"GL","Canton of Switzerland","CH.GL","gn_a1_code","total_confirmed",47
2020-03-28,"GL","Canton of Switzerland","CH.GL","gn_a1_code","new_hosp",NA
2020-03-28,"GL","Canton of Switzerland","CH.GL","gn_a1_code","current_hosp",3
2020-03-28,"GL","Canton of Switzerland","CH.GL","gn_a1_code","current_icu",NA
2020-03-28,"GL","Canton of Switzerland","CH.GL","gn_a1_code","current_vent",NA
2020-03-28,"GL","Canton of Switzerland","CH.GL","gn_a1_code","total_recovered",NA
2020-03-28,"GL","Canton of Switzerland","CH.GL","gn_a1_code","total_death",1
2020-03-28,"GR","Canton of Switzerland","CH.GR","gn_a1_code","total_tested",NA
2020-03-28,"GR","Canton of Switzerland","CH.GR","gn_a1_code","total_confirmed",495
2020-03-28,"GR","Canton of Switzerland","CH.GR","gn_a1_code","new_hosp",NA
2020-03-28,"GR","Canton of Switzerland","CH.GR","gn_a1_code","current_hosp",63
2020-03-28,"GR","Canton of Switzerland","CH.GR","gn_a1_code","current_icu",NA
2020-03-28,"GR","Canton of Switzerland","CH.GR","gn_a1_code","current_vent",NA
2020-03-28,"GR","Canton of Switzerland","CH.GR","gn_a1_code","total_recovered",NA
2020-03-28,"GR","Canton of Switzerland","CH.GR","gn_a1_code","total_death",12
2020-03-28,"JU","Canton of Switzerland","CH.JU","gn_a1_code","total_tested",NA
2020-03-28,"JU","Canton of Switzerland","CH.JU","gn_a1_code","total_confirmed",119
2020-03-28,"JU","Canton of Switzerland","CH.JU","gn_a1_code","new_hosp",NA
2020-03-28,"JU","Canton of Switzerland","CH.JU","gn_a1_code","current_hosp",27
2020-03-28,"JU","Canton of Switzerland","CH.JU","gn_a1_code","current_icu",5
2020-03-28,"JU","Canton of Switzerland","CH.JU","gn_a1_code","current_vent",NA
2020-03-28,"JU","Canton of Switzerland","CH.JU","gn_a1_code","total_recovered",NA
2020-03-28,"JU","Canton of Switzerland","CH.JU","gn_a1_code","total_death",0
2020-03-28,"LU","Canton of Switzerland","CH.LU","gn_a1_code","total_tested",NA
2020-03-28,"LU","Canton of Switzerland","CH.LU","gn_a1_code","total_confirmed",317
2020-03-28,"LU","Canton of Switzerland","CH.LU","gn_a1_code","new_hosp",NA
2020-03-28,"LU","Canton of Switzerland","CH.LU","gn_a1_code","current_hosp",NA
2020-03-28,"LU","Canton of Switzerland","CH.LU","gn_a1_code","current_icu",NA
2020-03-28,"LU","Canton of Switzerland","CH.LU","gn_a1_code","current_vent",NA
2020-03-28,"LU","Canton of Switzerland","CH.LU","gn_a1_code","total_recovered",NA
2020-03-28,"LU","Canton of Switzerland","CH.LU","gn_a1_code","total_death",4
2020-03-28,"NE","Canton of Switzerland","CH.NE","gn_a1_code","total_tested",NA
2020-03-28,"NE","Canton of Switzerland","CH.NE","gn_a1_code","total_confirmed",337
2020-03-28,"NE","Canton of Switzerland","CH.NE","gn_a1_code","new_hosp",NA
2020-03-28,"NE","Canton of Switzerland","CH.NE","gn_a1_code","current_hosp",50
2020-03-28,"NE","Canton of Switzerland","CH.NE","gn_a1_code","current_icu",11
2020-03-28,"NE","Canton of Switzerland","CH.NE","gn_a1_code","current_vent",8
2020-03-28,"NE","Canton of Switzerland","CH.NE","gn_a1_code","total_recovered",NA
2020-03-28,"NE","Canton of Switzerland","CH.NE","gn_a1_code","total_death",15
2020-03-28,"NW","Canton of Switzerland","CH.NW","gn_a1_code","total_tested",NA
2020-03-28,"NW","Canton of Switzerland","CH.NW","gn_a1_code","total_confirmed",55
2020-03-28,"NW","Canton of Switzerland","CH.NW","gn_a1_code","new_hosp",NA
2020-03-28,"NW","Canton of Switzerland","CH.NW","gn_a1_code","current_hosp",4
2020-03-28,"NW","Canton of Switzerland","CH.NW","gn_a1_code","current_icu",NA
2020-03-28,"NW","Canton of Switzerland","CH.NW","gn_a1_code","current_vent",NA
2020-03-28,"NW","Canton of Switzerland","CH.NW","gn_a1_code","total_recovered",NA
2020-03-28,"NW","Canton of Switzerland","CH.NW","gn_a1_code","total_death",NA
2020-03-28,"SG","Canton of Switzerland","CH.SG","gn_a1_code","total_tested",NA
2020-03-28,"SG","Canton of Switzerland","CH.SG","gn_a1_code","total_confirmed",339
2020-03-28,"SG","Canton of Switzerland","CH.SG","gn_a1_code","new_hosp",NA
2020-03-28,"SG","Canton of Switzerland","CH.SG","gn_a1_code","current_hosp",NA
2020-03-28,"SG","Canton of Switzerland","CH.SG","gn_a1_code","current_icu",NA
2020-03-28,"SG","Canton of Switzerland","CH.SG","gn_a1_code","current_vent",NA
2020-03-28,"SG","Canton of Switzerland","CH.SG","gn_a1_code","total_recovered",NA
2020-03-28,"SG","Canton of Switzerland","CH.SG","gn_a1_code","total_death",5
2020-03-28,"SH","Canton of Switzerland","CH.SH","gn_a1_code","total_tested",NA
2020-03-28,"SH","Canton of Switzerland","CH.SH","gn_a1_code","total_confirmed",40
2020-03-28,"SH","Canton of Switzerland","CH.SH","gn_a1_code","new_hosp",NA
2020-03-28,"SH","Canton of Switzerland","CH.SH","gn_a1_code","current_hosp",14
2020-03-28,"SH","Canton of Switzerland","CH.SH","gn_a1_code","current_icu",1
2020-03-28,"SH","Canton of Switzerland","CH.SH","gn_a1_code","current_vent",NA
2020-03-28,"SH","Canton of Switzerland","CH.SH","gn_a1_code","total_recovered",NA
2020-03-28,"SH","Canton of Switzerland","CH.SH","gn_a1_code","total_death",0
2020-03-28,"SO","Canton of Switzerland","CH.SO","gn_a1_code","total_tested",NA
2020-03-28,"SO","Canton of Switzerland","CH.SO","gn_a1_code","total_confirmed",173
2020-03-28,"SO","Canton of Switzerland","CH.SO","gn_a1_code","new_hosp",NA
2020-03-28,"SO","Canton of Switzerland","CH.SO","gn_a1_code","current_hosp",NA
2020-03-28,"SO","Canton of Switzerland","CH.SO","gn_a1_code","current_icu",NA
2020-03-28,"SO","Canton of Switzerland","CH.SO","gn_a1_code","current_vent",NA
2020-03-28,"SO","Canton of Switzerland","CH.SO","gn_a1_code","total_recovered",NA
2020-03-28,"SO","Canton of Switzerland","CH.SO","gn_a1_code","total_death",1
2020-03-28,"SZ","Canton of Switzerland","CH.SZ","gn_a1_code","total_tested",NA
2020-03-28,"SZ","Canton of Switzerland","CH.SZ","gn_a1_code","total_confirmed",122
2020-03-28,"SZ","Canton of Switzerland","CH.SZ","gn_a1_code","new_hosp",NA
2020-03-28,"SZ","Canton of Switzerland","CH.SZ","gn_a1_code","current_hosp",NA
2020-03-28,"SZ","Canton of Switzerland","CH.SZ","gn_a1_code","current_icu",NA
2020-03-28,"SZ","Canton of Switzerland","CH.SZ","gn_a1_code","current_vent",NA
2020-03-28,"SZ","Canton of Switzerland","CH.SZ","gn_a1_code","total_recovered",33
2020-03-28,"SZ","Canton of Switzerland","CH.SZ","gn_a1_code","total_death",1
2020-03-28,"TG","Canton of Switzerland","CH.TG","gn_a1_code","total_tested",NA
2020-03-28,"TG","Canton of Switzerland","CH.TG","gn_a1_code","total_confirmed",134
2020-03-28,"TG","Canton of Switzerland","CH.TG","gn_a1_code","new_hosp",NA
2020-03-28,"TG","Canton of Switzerland","CH.TG","gn_a1_code","current_hosp",NA
2020-03-28,"TG","Canton of Switzerland","CH.TG","gn_a1_code","current_icu",NA
2020-03-28,"TG","Canton of Switzerland","CH.TG","gn_a1_code","current_vent",NA
2020-03-28,"TG","Canton of Switzerland","CH.TG","gn_a1_code","total_recovered",NA
2020-03-28,"TG","Canton of Switzerland","CH.TG","gn_a1_code","total_death",2
2020-03-28,"TI","Canton of Switzerland","CH.TI","gn_a1_code","total_tested",NA
2020-03-28,"TI","Canton of Switzerland","CH.TI","gn_a1_code","total_confirmed",1727
2020-03-28,"TI","Canton of Switzerland","CH.TI","gn_a1_code","new_hosp",NA
2020-03-28,"TI","Canton of Switzerland","CH.TI","gn_a1_code","current_hosp",385
2020-03-28,"TI","Canton of Switzerland","CH.TI","gn_a1_code","current_icu",69
2020-03-28,"TI","Canton of Switzerland","CH.TI","gn_a1_code","current_vent",60
2020-03-28,"TI","Canton of Switzerland","CH.TI","gn_a1_code","total_recovered",NA
2020-03-28,"TI","Canton of Switzerland","CH.TI","gn_a1_code","total_death",87
2020-03-28,"UR","Canton of Switzerland","CH.UR","gn_a1_code","total_tested",NA
2020-03-28,"UR","Canton of Switzerland","CH.UR","gn_a1_code","total_confirmed",48
2020-03-28,"UR","Canton of Switzerland","CH.UR","gn_a1_code","new_hosp",NA
2020-03-28,"UR","Canton of Switzerland","CH.UR","gn_a1_code","current_hosp",7
2020-03-28,"UR","Canton of Switzerland","CH.UR","gn_a1_code","current_icu",NA
2020-03-28,"UR","Canton of Switzerland","CH.UR","gn_a1_code","current_vent",NA
2020-03-28,"UR","Canton of Switzerland","CH.UR","gn_a1_code","total_recovered",3
2020-03-28,"UR","Canton of Switzerland","CH.UR","gn_a1_code","total_death",NA
2020-03-28,"VD","Canton of Switzerland","CH.VD","gn_a1_code","total_tested",NA
2020-03-28,"VD","Canton of Switzerland","CH.VD","gn_a1_code","total_confirmed",3310
2020-03-28,"VD","Canton of Switzerland","CH.VD","gn_a1_code","new_hosp",NA
2020-03-28,"VD","Canton of Switzerland","CH.VD","gn_a1_code","current_hosp",370
2020-03-28,"VD","Canton of Switzerland","CH.VD","gn_a1_code","current_icu",62
2020-03-28,"VD","Canton of Switzerland","CH.VD","gn_a1_code","current_vent",NA
2020-03-28,"VD","Canton of Switzerland","CH.VD","gn_a1_code","total_recovered",NA
2020-03-28,"VD","Canton of Switzerland","CH.VD","gn_a1_code","total_death",72
2020-03-28,"VS","Canton of Switzerland","CH.VS","gn_a1_code","total_tested",NA
2020-03-28,"VS","Canton of Switzerland","CH.VS","gn_a1_code","total_confirmed",1018
2020-03-28,"VS","Canton of Switzerland","CH.VS","gn_a1_code","new_hosp",NA
2020-03-28,"VS","Canton of Switzerland","CH.VS","gn_a1_code","current_hosp",143
2020-03-28,"VS","Canton of Switzerland","CH.VS","gn_a1_code","current_icu",21
2020-03-28,"VS","Canton of Switzerland","CH.VS","gn_a1_code","current_vent",19
2020-03-28,"VS","Canton of Switzerland","CH.VS","gn_a1_code","total_recovered",NA
2020-03-28,"VS","Canton of Switzerland","CH.VS","gn_a1_code","total_death",25
2020-03-28,"ZG","Canton of Switzerland","CH.ZG","gn_a1_code","total_tested",NA
2020-03-28,"ZG","Canton of Switzerland","CH.ZG","gn_a1_code","total_confirmed",101
2020-03-28,"ZG","Canton of Switzerland","CH.ZG","gn_a1_code","new_hosp",NA
2020-03-28,"ZG","Canton of Switzerland","CH.ZG","gn_a1_code","current_hosp",12
2020-03-28,"ZG","Canton of Switzerland","CH.ZG","gn_a1_code","current_icu",5
2020-03-28,"ZG","Canton of Switzerland","CH.ZG","gn_a1_code","current_vent",NA
2020-03-28,"ZG","Canton of Switzerland","CH.ZG","gn_a1_code","total_recovered",21
2020-03-28,"ZG","Canton of Switzerland","CH.ZG","gn_a1_code","total_death",1
2020-03-28,"ZH","Canton of Switzerland","CH.ZH","gn_a1_code","total_tested",NA
2020-03-28,"ZH","Canton of Switzerland","CH.ZH","gn_a1_code","total_confirmed",1704
2020-03-28,"ZH","Canton of Switzerland","CH.ZH","gn_a1_code","new_hosp",NA
2020-03-28,"ZH","Canton of Switzerland","CH.ZH","gn_a1_code","current_hosp",187
2020-03-28,"ZH","Canton of Switzerland","CH.ZH","gn_a1_code","current_icu",NA
2020-03-28,"ZH","Canton of Switzerland","CH.ZH","gn_a1_code","current_vent",42
2020-03-28,"ZH","Canton of Switzerland","CH.ZH","gn_a1_code","total_recovered",NA
2020-03-28,"ZH","Canton of Switzerland","CH.ZH","gn_a1_code","total_death",19
2020-03-29,"AR","Canton of Switzerland","CH.AR","gn_a1_code","total_tested",NA
2020-03-29,"AR","Canton of Switzerland","CH.AR","gn_a1_code","total_confirmed",48
2020-03-29,"AR","Canton of Switzerland","CH.AR","gn_a1_code","new_hosp",NA
2020-03-29,"AR","Canton of Switzerland","CH.AR","gn_a1_code","current_hosp",NA
2020-03-29,"AR","Canton of Switzerland","CH.AR","gn_a1_code","current_icu",NA
2020-03-29,"AR","Canton of Switzerland","CH.AR","gn_a1_code","current_vent",NA
2020-03-29,"AR","Canton of Switzerland","CH.AR","gn_a1_code","total_recovered",NA
2020-03-29,"AR","Canton of Switzerland","CH.AR","gn_a1_code","total_death",2
2020-03-29,"BE","Canton of Switzerland","CH.BE","gn_a1_code","total_tested",NA
2020-03-29,"BE","Canton of Switzerland","CH.BE","gn_a1_code","total_confirmed",798
2020-03-29,"BE","Canton of Switzerland","CH.BE","gn_a1_code","new_hosp",NA
2020-03-29,"BE","Canton of Switzerland","CH.BE","gn_a1_code","current_hosp",NA
2020-03-29,"BE","Canton of Switzerland","CH.BE","gn_a1_code","current_icu",NA
2020-03-29,"BE","Canton of Switzerland","CH.BE","gn_a1_code","current_vent",NA
2020-03-29,"BE","Canton of Switzerland","CH.BE","gn_a1_code","total_recovered",NA
2020-03-29,"BE","Canton of Switzerland","CH.BE","gn_a1_code","total_death",10
2020-03-29,"BL","Canton of Switzerland","CH.BL","gn_a1_code","total_tested",NA
2020-03-29,"BL","Canton of Switzerland","CH.BL","gn_a1_code","total_confirmed",511
2020-03-29,"BL","Canton of Switzerland","CH.BL","gn_a1_code","new_hosp",NA
2020-03-29,"BL","Canton of Switzerland","CH.BL","gn_a1_code","current_hosp",99
2020-03-29,"BL","Canton of Switzerland","CH.BL","gn_a1_code","current_icu",15
2020-03-29,"BL","Canton of Switzerland","CH.BL","gn_a1_code","current_vent",14
2020-03-29,"BL","Canton of Switzerland","CH.BL","gn_a1_code","total_recovered",115
2020-03-29,"BL","Canton of Switzerland","CH.BL","gn_a1_code","total_death",6
2020-03-29,"BS","Canton of Switzerland","CH.BS","gn_a1_code","total_tested",NA
2020-03-29,"BS","Canton of Switzerland","CH.BS","gn_a1_code","total_confirmed",605
2020-03-29,"BS","Canton of Switzerland","CH.BS","gn_a1_code","new_hosp",NA
2020-03-29,"BS","Canton of Switzerland","CH.BS","gn_a1_code","current_hosp",87
2020-03-29,"BS","Canton of Switzerland","CH.BS","gn_a1_code","current_icu",12
2020-03-29,"BS","Canton of Switzerland","CH.BS","gn_a1_code","current_vent",NA
2020-03-29,"BS","Canton of Switzerland","CH.BS","gn_a1_code","total_recovered",228
2020-03-29,"BS","Canton of Switzerland","CH.BS","gn_a1_code","total_death",15
2020-03-29,"FL","Principality of Liechtenstein",NA,"gn_a1_code","total_tested",NA
2020-03-29,"FL","Principality of Liechtenstein",NA,"gn_a1_code","total_confirmed",62
2020-03-29,"FL","Principality of Liechtenstein",NA,"gn_a1_code","new_hosp",NA
2020-03-29,"FL","Principality of Liechtenstein",NA,"gn_a1_code","current_hosp",NA
2020-03-29,"FL","Principality of Liechtenstein",NA,"gn_a1_code","current_icu",NA
2020-03-29,"FL","Principality of Liechtenstein",NA,"gn_a1_code","current_vent",NA
2020-03-29,"FL","Principality of Liechtenstein",NA,"gn_a1_code","total_recovered",NA
2020-03-29,"FL","Principality of Liechtenstein",NA,"gn_a1_code","total_death",NA
2020-03-29,"FR","Canton of Switzerland","CH.FR","gn_a1_code","total_tested",NA
2020-03-29,"FR","Canton of Switzerland","CH.FR","gn_a1_code","total_confirmed",442
2020-03-29,"FR","Canton of Switzerland","CH.FR","gn_a1_code","new_hosp",NA
2020-03-29,"FR","Canton of Switzerland","CH.FR","gn_a1_code","current_hosp",76
2020-03-29,"FR","Canton of Switzerland","CH.FR","gn_a1_code","current_icu",13
2020-03-29,"FR","Canton of Switzerland","CH.FR","gn_a1_code","current_vent",NA
2020-03-29,"FR","Canton of Switzerland","CH.FR","gn_a1_code","total_recovered",NA
2020-03-29,"FR","Canton of Switzerland","CH.FR","gn_a1_code","total_death",15
2020-03-29,"GE","Canton of Switzerland","CH.GE","gn_a1_code","total_tested",10334
2020-03-29,"GE","Canton of Switzerland","CH.GE","gn_a1_code","total_confirmed",2498
2020-03-29,"GE","Canton of Switzerland","CH.GE","gn_a1_code","new_hosp",NA
2020-03-29,"GE","Canton of Switzerland","CH.GE","gn_a1_code","current_hosp",365
2020-03-29,"GE","Canton of Switzerland","CH.GE","gn_a1_code","current_icu",59
2020-03-29,"GE","Canton of Switzerland","CH.GE","gn_a1_code","current_vent",55
2020-03-29,"GE","Canton of Switzerland","CH.GE","gn_a1_code","total_recovered",193
2020-03-29,"GE","Canton of Switzerland","CH.GE","gn_a1_code","total_death",49
2020-03-29,"GL","Canton of Switzerland","CH.GL","gn_a1_code","total_tested",NA
2020-03-29,"GL","Canton of Switzerland","CH.GL","gn_a1_code","total_confirmed",50
2020-03-29,"GL","Canton of Switzerland","CH.GL","gn_a1_code","new_hosp",NA
2020-03-29,"GL","Canton of Switzerland","CH.GL","gn_a1_code","current_hosp",2
2020-03-29,"GL","Canton of Switzerland","CH.GL","gn_a1_code","current_icu",NA
2020-03-29,"GL","Canton of Switzerland","CH.GL","gn_a1_code","current_vent",NA
2020-03-29,"GL","Canton of Switzerland","CH.GL","gn_a1_code","total_recovered",NA
2020-03-29,"GL","Canton of Switzerland","CH.GL","gn_a1_code","total_death",1
2020-03-29,"GR","Canton of Switzerland","CH.GR","gn_a1_code","total_tested",NA
2020-03-29,"GR","Canton of Switzerland","CH.GR","gn_a1_code","total_confirmed",519
2020-03-29,"GR","Canton of Switzerland","CH.GR","gn_a1_code","new_hosp",NA
2020-03-29,"GR","Canton of Switzerland","CH.GR","gn_a1_code","current_hosp",63
2020-03-29,"GR","Canton of Switzerland","CH.GR","gn_a1_code","current_icu",NA
2020-03-29,"GR","Canton of Switzerland","CH.GR","gn_a1_code","current_vent",NA
2020-03-29,"GR","Canton of Switzerland","CH.GR","gn_a1_code","total_recovered",NA
2020-03-29,"GR","Canton of Switzerland","CH.GR","gn_a1_code","total_death",15
2020-03-29,"JU","Canton of Switzerland","CH.JU","gn_a1_code","total_tested",NA
2020-03-29,"JU","Canton of Switzerland","CH.JU","gn_a1_code","total_confirmed",127
2020-03-29,"JU","Canton of Switzerland","CH.JU","gn_a1_code","new_hosp",NA
2020-03-29,"JU","Canton of Switzerland","CH.JU","gn_a1_code","current_hosp",28
2020-03-29,"JU","Canton of Switzerland","CH.JU","gn_a1_code","current_icu",5
2020-03-29,"JU","Canton of Switzerland","CH.JU","gn_a1_code","current_vent",NA
2020-03-29,"JU","Canton of Switzerland","CH.JU","gn_a1_code","total_recovered",NA
2020-03-29,"JU","Canton of Switzerland","CH.JU","gn_a1_code","total_death",0
2020-03-29,"LU","Canton of Switzerland","CH.LU","gn_a1_code","total_tested",NA
2020-03-29,"LU","Canton of Switzerland","CH.LU","gn_a1_code","total_confirmed",339
2020-03-29,"LU","Canton of Switzerland","CH.LU","gn_a1_code","new_hosp",NA
2020-03-29,"LU","Canton of Switzerland","CH.LU","gn_a1_code","current_hosp",NA
2020-03-29,"LU","Canton of Switzerland","CH.LU","gn_a1_code","current_icu",NA
2020-03-29,"LU","Canton of Switzerland","CH.LU","gn_a1_code","current_vent",NA
2020-03-29,"LU","Canton of Switzerland","CH.LU","gn_a1_code","total_recovered",NA
2020-03-29,"LU","Canton of Switzerland","CH.LU","gn_a1_code","total_death",5
2020-03-29,"NE","Canton of Switzerland","CH.NE","gn_a1_code","total_tested",NA
2020-03-29,"NE","Canton of Switzerland","CH.NE","gn_a1_code","total_confirmed",346
2020-03-29,"NE","Canton of Switzerland","CH.NE","gn_a1_code","new_hosp",NA
2020-03-29,"NE","Canton of Switzerland","CH.NE","gn_a1_code","current_hosp",60
2020-03-29,"NE","Canton of Switzerland","CH.NE","gn_a1_code","current_icu",16
2020-03-29,"NE","Canton of Switzerland","CH.NE","gn_a1_code","current_vent",6
2020-03-29,"NE","Canton of Switzerland","CH.NE","gn_a1_code","total_recovered",NA
2020-03-29,"NE","Canton of Switzerland","CH.NE","gn_a1_code","total_death",18
2020-03-29,"NW","Canton of Switzerland","CH.NW","gn_a1_code","total_tested",NA
2020-03-29,"NW","Canton of Switzerland","CH.NW","gn_a1_code","total_confirmed",59
2020-03-29,"NW","Canton of Switzerland","CH.NW","gn_a1_code","new_hosp",NA
2020-03-29,"NW","Canton of Switzerland","CH.NW","gn_a1_code","current_hosp",4
2020-03-29,"NW","Canton of Switzerland","CH.NW","gn_a1_code","current_icu",NA
2020-03-29,"NW","Canton of Switzerland","CH.NW","gn_a1_code","current_vent",NA
2020-03-29,"NW","Canton of Switzerland","CH.NW","gn_a1_code","total_recovered",NA
2020-03-29,"NW","Canton of Switzerland","CH.NW","gn_a1_code","total_death",NA
2020-03-29,"SG","Canton of Switzerland","CH.SG","gn_a1_code","total_tested",NA
2020-03-29,"SG","Canton of Switzerland","CH.SG","gn_a1_code","total_confirmed",365
2020-03-29,"SG","Canton of Switzerland","CH.SG","gn_a1_code","new_hosp",NA
2020-03-29,"SG","Canton of Switzerland","CH.SG","gn_a1_code","current_hosp",NA
2020-03-29,"SG","Canton of Switzerland","CH.SG","gn_a1_code","current_icu",NA
2020-03-29,"SG","Canton of Switzerland","CH.SG","gn_a1_code","current_vent",NA
2020-03-29,"SG","Canton of Switzerland","CH.SG","gn_a1_code","total_recovered",NA
2020-03-29,"SG","Canton of Switzerland","CH.SG","gn_a1_code","total_death",5
2020-03-29,"SH","Canton of Switzerland","CH.SH","gn_a1_code","total_tested",NA
2020-03-29,"SH","Canton of Switzerland","CH.SH","gn_a1_code","total_confirmed",41
2020-03-29,"SH","Canton of Switzerland","CH.SH","gn_a1_code","new_hosp",NA
2020-03-29,"SH","Canton of Switzerland","CH.SH","gn_a1_code","current_hosp",15
2020-03-29,"SH","Canton of Switzerland","CH.SH","gn_a1_code","current_icu",1
2020-03-29,"SH","Canton of Switzerland","CH.SH","gn_a1_code","current_vent",NA
2020-03-29,"SH","Canton of Switzerland","CH.SH","gn_a1_code","total_recovered",NA
2020-03-29,"SH","Canton of Switzerland","CH.SH","gn_a1_code","total_death",0
2020-03-29,"SO","Canton of Switzerland","CH.SO","gn_a1_code","total_tested",NA
2020-03-29,"SO","Canton of Switzerland","CH.SO","gn_a1_code","total_confirmed",190
2020-03-29,"SO","Canton of Switzerland","CH.SO","gn_a1_code","new_hosp",NA
2020-03-29,"SO","Canton of Switzerland","CH.SO","gn_a1_code","current_hosp",NA
2020-03-29,"SO","Canton of Switzerland","CH.SO","gn_a1_code","current_icu",NA
2020-03-29,"SO","Canton of Switzerland","CH.SO","gn_a1_code","current_vent",NA
2020-03-29,"SO","Canton of Switzerland","CH.SO","gn_a1_code","total_recovered",NA
2020-03-29,"SO","Canton of Switzerland","CH.SO","gn_a1_code","total_death",2
2020-03-29,"SZ","Canton of Switzerland","CH.SZ","gn_a1_code","total_tested",NA
2020-03-29,"SZ","Canton of Switzerland","CH.SZ","gn_a1_code","total_confirmed",128
2020-03-29,"SZ","Canton of Switzerland","CH.SZ","gn_a1_code","new_hosp",NA
2020-03-29,"SZ","Canton of Switzerland","CH.SZ","gn_a1_code","current_hosp",NA
2020-03-29,"SZ","Canton of Switzerland","CH.SZ","gn_a1_code","current_icu",NA
2020-03-29,"SZ","Canton of Switzerland","CH.SZ","gn_a1_code","current_vent",NA
2020-03-29,"SZ","Canton of Switzerland","CH.SZ","gn_a1_code","total_recovered",33
2020-03-29,"SZ","Canton of Switzerland","CH.SZ","gn_a1_code","total_death",2
2020-03-29,"TG","Canton of Switzerland","CH.TG","gn_a1_code","total_tested",NA
2020-03-29,"TG","Canton of Switzerland","CH.TG","gn_a1_code","total_confirmed",138
2020-03-29,"TG","Canton of Switzerland","CH.TG","gn_a1_code","new_hosp",NA
2020-03-29,"TG","Canton of Switzerland","CH.TG","gn_a1_code","current_hosp",NA
2020-03-29,"TG","Canton of Switzerland","CH.TG","gn_a1_code","current_icu",NA
2020-03-29,"TG","Canton of Switzerland","CH.TG","gn_a1_code","current_vent",NA
2020-03-29,"TG","Canton of Switzerland","CH.TG","gn_a1_code","total_recovered",NA
2020-03-29,"TG","Canton of Switzerland","CH.TG","gn_a1_code","total_death",2
2020-03-29,"TI","Canton of Switzerland","CH.TI","gn_a1_code","total_tested",NA
2020-03-29,"TI","Canton of Switzerland","CH.TI","gn_a1_code","total_confirmed",1837
2020-03-29,"TI","Canton of Switzerland","CH.TI","gn_a1_code","new_hosp",NA
2020-03-29,"TI","Canton of Switzerland","CH.TI","gn_a1_code","current_hosp",402
2020-03-29,"TI","Canton of Switzerland","CH.TI","gn_a1_code","current_icu",69
2020-03-29,"TI","Canton of Switzerland","CH.TI","gn_a1_code","current_vent",59
2020-03-29,"TI","Canton of Switzerland","CH.TI","gn_a1_code","total_recovered",NA
2020-03-29,"TI","Canton of Switzerland","CH.TI","gn_a1_code","total_death",93
2020-03-29,"UR","Canton of Switzerland","CH.UR","gn_a1_code","total_tested",NA
2020-03-29,"UR","Canton of Switzerland","CH.UR","gn_a1_code","total_confirmed",50
2020-03-29,"UR","Canton of Switzerland","CH.UR","gn_a1_code","new_hosp",NA
2020-03-29,"UR","Canton of Switzerland","CH.UR","gn_a1_code","current_hosp",7
2020-03-29,"UR","Canton of Switzerland","CH.UR","gn_a1_code","current_icu",NA
2020-03-29,"UR","Canton of Switzerland","CH.UR","gn_a1_code","current_vent",NA
2020-03-29,"UR","Canton of Switzerland","CH.UR","gn_a1_code","total_recovered",3
2020-03-29,"UR","Canton of Switzerland","CH.UR","gn_a1_code","total_death",NA
2020-03-29,"VD","Canton of Switzerland","CH.VD","gn_a1_code","total_tested",NA
2020-03-29,"VD","Canton of Switzerland","CH.VD","gn_a1_code","total_confirmed",3395
2020-03-29,"VD","Canton of Switzerland","CH.VD","gn_a1_code","new_hosp",NA
2020-03-29,"VD","Canton of Switzerland","CH.VD","gn_a1_code","current_hosp",373
2020-03-29,"VD","Canton of Switzerland","CH.VD","gn_a1_code","current_icu",64
2020-03-29,"VD","Canton of Switzerland","CH.VD","gn_a1_code","current_vent",NA
2020-03-29,"VD","Canton of Switzerland","CH.VD","gn_a1_code","total_recovered",NA
2020-03-29,"VD","Canton of Switzerland","CH.VD","gn_a1_code","total_death",81
2020-03-29,"VS","Canton of Switzerland","CH.VS","gn_a1_code","total_tested",NA
2020-03-29,"VS","Canton of Switzerland","CH.VS","gn_a1_code","total_confirmed",1056
2020-03-29,"VS","Canton of Switzerland","CH.VS","gn_a1_code","new_hosp",NA
2020-03-29,"VS","Canton of Switzerland","CH.VS","gn_a1_code","current_hosp",153
2020-03-29,"VS","Canton of Switzerland","CH.VS","gn_a1_code","current_icu",22
